,borough,block,lot,cd,bct2020,bctcb2020,ct2010,cb2010,schooldist,council,zipcode,firecomp,policeprct,healthcenterdistrict,healtharea,sanitboro,sanitdistrict,sanitsub,address,zonedist1,zonedist2,zonedist3,zonedist4,overlay1,overlay2,spdist1,spdist2,spdist3,ltdheight,splitzone,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exempttot,yearbuilt,yearalter1,yearalter2,histdist,landmark,builtfar,residfar,commfar,facilfar,borocode,bbl,condono,tract2010,xcoord,ycoord,zonemap,zmcode,sanborn,taxmap,edesignum,appbbl,appdate,plutomapid,firm07_flag,pfirm15_flag,version,dcpedited,latitude,longitude,notes
801082,MN,467,35,103.0,1004002.0,10040023000.0,40.0,2000.0,1.0,2.0,10003.0,L003,9.0,14.0,6200.0,1.0,3.0,4B,175 2 AVENUE,R7A,R8B,,,C1-5,,,,,,Y,D6,4.0,0.0,,14 L. PIERRE ASSOCIATES,11902.0,49227.0,8205.0,41022.0,0.0,8205.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,56.0,60.0,103.5,115.0,104.0,105.0,E,2.0,Y,3.0,2.0,2403000.0,7838100.0,0.0,1935.0,1984.0,0.0,,,4.14,4.0,0.0,4.0,1,1004670035.0,,40.0,987970.0,205496.0,12c,,102 026,10205.0,,,,1,,,22v3,,40.7307149,-73.9865778,
801102,MN,353,27,103.0,1001800.0,10018003000.0,18.0,3000.0,1.0,1.0,10002.0,L018,7.0,14.0,7400.0,1.0,3.0,2A,121 NORFOLK STREET,R7A,,,,,,,,,,N,C3,2.0,0.0,,121 NORFOLK STREET LLC,1000.0,2935.0,0.0,2935.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,4.0,20.0,50.0,20.0,50.0,E,3.0,N,5.0,5.0,231750.0,735750.0,0.0,1920.0,1987.0,0.0,,,2.94,4.0,0.0,4.0,1,1003530027.0,,18.0,987841.0,201373.0,12c,,101N079,10201.0,,,,1,,,22v3,,40.7193983,-73.9870455,
802156,MN,273,20,103.0,1000600.0,10006001002.0,6.0,1002.0,2.0,1.0,10002.0,E015,7.0,14.0,7800.0,1.0,3.0,1B,197 MADISON STREET,R7-2,,,,,,,,,,N,C7,4.0,0.0,,197 MADISON HOLDINGS LLC,2115.0,11321.0,1991.0,9330.0,0.0,1991.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,20.0,25.0,25.0,84.58,25.0,79.0,E,0.0,N,3.0,0.0,94500.0,1565550.0,0.0,1901.0,0.0,0.0,,,5.35,3.44,0.0,6.5,1,1002730020.0,,6.0,986942.0,198955.0,12d,,101N054,10107.0,,,,1,,,22v3,,40.7127618,-73.9902896,
805390,MN,454,31,103.0,1004001.0,10040012001.0,40.0,6001.0,1.0,2.0,10003.0,E005,9.0,14.0,6200.0,1.0,3.0,4B,342 EAST 13 STREET,R8B,,,,,,,,,,N,C1,2.0,0.0,,"PERFECT 13 REALTY,",2890.0,11035.0,0.0,11035.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,22.0,22.0,28.0,103.25,28.0,81.0,N,3.0,N,5.0,2.0,205200.0,1473750.0,0.0,1900.0,0.0,0.0,,,3.82,4.0,0.0,4.0,1,1004540031.0,,40.0,988697.0,205520.0,12c,,102 027,10205.0,,,,1,,,22v3,,40.7307804,-73.9839547,
805643,MN,201,4,103.0,1002902.0,10029022001.0,29.0,3001.0,2.0,1.0,10013.0,E009,5.0,15.0,7700.0,1.0,3.0,1A,60 MOTT STREET,C6-1,C6-1G,,,,,,,,,Y,P5,8.0,0.0,,CHINESE COMM CNTR INC,9421.0,49638.0,49638.0,0.0,3000.0,5200.0,0.0,0.0,0.0,41438.0,2.0,1.0,4.0,0.0,10.0,75.17,188.58,75.0,188.58,N,0.0,Y,4.0,2.0,805500.0,4369050.0,3932145.0,1959.0,0.0,0.0,,,5.27,3.44,6.0,6.5,1,1002010004.0,,29.0,984825.0,200114.0,12c,,101S032,10105.0,,,,1,,,22v3,,40.7159434,-73.9979258,
805683,MN,425,6,103.0,1001800.0,10018005001.0,18.0,5001.0,1.0,1.0,10002.0,E055,5.0,14.0,7400.0,1.0,3.0,2A,193 BOWERY,C6-1,,,,,,,,,,N,K4,4.0,0.0,,"VERTICAL STRUCTURES,LLC",2524.0,11000.0,6500.0,4500.0,2250.0,2250.0,0.0,2000.0,0.0,0.0,2.0,1.0,4.0,1.0,3.0,25.25,100.0,25.25,100.0,E,0.0,N,5.0,2.0,234000.0,1097550.0,0.0,1900.0,2004.0,0.0,,,4.36,3.44,6.0,6.5,1,1004250006.0,,18.0,986062.0,201871.0,12c,,101N077,10204.0,,,,1,,,22v3,,40.7207658,-73.9934631,
805758,MN,279,19,103.0,1002700.0,10027001003.0,27.0,1006.0,2.0,1.0,10038.0,E009,5.0,14.0,7800.0,1.0,3.0,1A,51 ST JAMES PLACE,PARK,,,,,,,,,,N,Q9,9.0,0.0,C,NYC DEPARTMENT OF PARKS AND RECREATION,2172.0,0.0,,,,,,,,,7.0,0.0,,0.0,0.0,81.92,74.17,0.0,0.0,N,0.0,Y,5.0,0.0,190800.0,190800.0,190800.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1,1002790019.0,,27.0,984656.0,198931.0,12d,,101S029,10107.0,,,,1,,,22v3,t,40.7126963,-73.9985355,
805760,MN,279,55,103.0,1002700.0,10027001001.0,27.0,1003.0,2.0,1.0,10038.0,E009,5.0,14.0,7800.0,1.0,3.0,1A,22 CATHERINE STREET,R7-2,,,,,,,,,,N,K4,4.0,0.0,,VJHC HOLDING CORP.,1844.0,12105.0,6705.0,5400.0,4905.0,1800.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,7.0,27.17,69.08,27.0,62.0,N,3.0,Y,5.0,2.0,246150.0,970650.0,0.0,1900.0,0.0,0.0,,,6.56,3.44,0.0,6.5,1,1002790055.0,,27.0,984978.0,199050.0,12d,,101S029,10107.0,,,,1,,,22v3,,40.7130229,-73.997374,
805763,MN,406,35,103.0,1003400.0,10034001001.0,34.0,1001.0,1.0,2.0,10009.0,L011,9.0,14.0,6200.0,1.0,3.0,4A,204 AVENUE B,R7A,,,,C1-5,,,,,,N,S3,4.0,0.0,,THE WAYNE W. TRAUB TRUST UTD 11 08 18,1109.0,3228.0,800.0,2428.0,0.0,800.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,3.0,4.0,18.5,60.0,19.0,60.0,N,3.0,N,5.0,5.0,87300.0,1030050.0,0.0,1929.0,0.0,0.0,,,2.91,4.0,0.0,4.0,1,1004060035.0,,34.0,990073.0,204672.0,12c,,102 029,10203.0,,,,1,,,22v3,,40.7284521,-73.9789907,
805764,MN,283,7,103.0,1000600.0,10006001001.0,6.0,1001.0,2.0,1.0,10002.0,E015,7.0,14.0,7800.0,1.0,3.0,1B,121 HENRY STREET,R7-2,,,,C1-5,,,,,,N,C1,2.0,0.0,,"GOLDEN HORSE REALTY,",2499.0,8490.0,0.0,8490.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,20.0,20.0,25.0,100.0,25.0,80.0,N,3.0,N,5.0,2.0,135000.0,779400.0,0.0,1906.0,1984.0,1987.0,,,3.4,3.44,0.0,6.5,1,1002830007.0,,6.0,986583.0,199217.0,12d,,101N054,10107.0,,,,1,,,22v3,,40.713481,-73.9915844,
805766,MN,450,36,103.0,1003800.0,10038007000.0,38.0,7000.0,1.0,2.0,10003.0,L011,9.0,14.0,6500.0,1.0,3.0,4B,77 ST MARKS PLACE,R7A,,,,C1-5,,,,,,N,D6,4.0,0.0,,RIPEL LLC,2348.0,8992.0,2248.0,6744.0,0.0,2248.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,9.0,10.0,25.0,93.92,25.0,50.0,E,3.0,N,5.0,1.0,385200.0,1607400.0,0.0,1900.0,1982.0,2008.0,,,3.83,4.0,0.0,4.0,1,1004500036.0,,38.0,988240.0,204495.0,12c,,102 019,10205.0,E-216,,,1,,,22v3,,40.7279673,-73.9856042,
805767,MN,437,12,103.0,1003400.0,10034003002.0,34.0,3002.0,1.0,2.0,10009.0,L011,9.0,14.0,6200.0,1.0,3.0,4A,260 EAST 10 STREET,R8B,,,,,,,,,,N,C4,2.0,0.0,,"K&T REALTY ASSOCIATES,",2583.0,10309.0,0.0,10309.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,17.0,17.0,28.0,92.25,28.0,92.0,N,2.0,N,5.0,1.0,200250.0,781200.0,0.0,1900.0,0.0,0.0,,,3.99,4.0,0.0,4.0,1,1004370012.0,,34.0,988730.0,204610.0,12c,,102 020,10205.0,,,,1,,,22v3,,40.7282827,-73.9838362,
806034,MN,417,70,103.0,1003001.0,10030011002.0,30.01,1002.0,1.0,1.0,10002.0,L018,7.0,14.0,6600.0,1.0,3.0,2A,82 STANTON STREET,C4-4A,,,,,,,,,,N,K4,4.0,0.0,,DC REALTY CORP,2438.0,6688.0,3344.0,0.0,2200.0,1144.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,6.0,44.17,52.29,22.0,49.0,N,3.0,Y,3.0,2.0,315000.0,1187550.0,0.0,1920.0,2005.0,0.0,,,2.74,4.0,4.0,4.0,1,1004170070.0,,3001.0,987362.0,202204.0,12c,,102 003,10204.0,,,,1,,,22v3,,40.7216794,-73.9887731,
806499,MN,372,4,103.0,1002202.0,10022021000.0,22.02,1000.0,1.0,2.0,10009.0,E028,9.0,14.0,7600.0,1.0,3.0,3Q,20 AVENUE C,R8A,,,,C2-5,,,,,,N,C1,2.0,0.0,,"18-22 AVENUE C REALTY,",1591.0,4320.0,0.0,4320.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.5,8.0,8.0,40.0,80.0,20.0,48.0,N,3.0,N,5.0,2.0,322200.0,775800.0,0.0,1997.0,0.0,0.0,,,2.72,6.02,0.0,6.5,1,1003720004.0,,2202.0,989600.0,202019.0,12c,,102 014,10202.0,E-216,1003720004.0,12/10/1998,1,,,22v3,,40.7211706,-73.9806994,
806501,MN,372,8,103.0,1002202.0,10022021000.0,22.02,1000.0,1.0,2.0,10009.0,E028,9.0,14.0,7600.0,1.0,3.0,3A,270 EAST 3 STREET,R7A,,,,C2-5,,,,,,N,K4,4.0,0.0,,FAIRFAX MANAGEMENT CORP.,2021.0,4059.0,2640.0,0.0,0.0,2640.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,6.0,23.25,86.92,24.0,67.0,N,3.0,N,3.0,2.0,181800.0,354600.0,0.0,1910.0,0.0,0.0,,,2.01,4.0,0.0,4.0,1,1003720008.0,,2202.0,989623.0,202121.0,12c,,102 014,10202.0,,,,1,,,22v3,,40.7214505,-73.9806163,
806733,MN,163,17,103.0,1002902.0,10029022002.0,29.0,3002.0,2.0,1.0,10013.0,E009,5.0,15.0,7700.0,1.0,3.0,1A,48 MOTT STREET,C6-1,,,,,,,,,,N,K4,4.0,0.0,,HONG YEE RLTY CORP,1151.0,3219.0,3219.0,0.0,2146.0,1073.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,4.0,23.83,48.0,24.0,48.0,N,3.0,Y,5.0,2.0,178650.0,538650.0,0.0,1915.0,1994.0,0.0,,,2.8,3.44,6.0,6.5,1,1001630017.0,,29.0,984672.0,199902.0,12d,,101S032,10105.0,,,,1,,,22v3,,40.7153615,-73.9984777,
809155,MN,199,12,103.0,1002902.0,10029021001.0,29.0,2001.0,2.0,1.0,10013.0,E009,5.0,15.0,7700.0,1.0,3.0,1A,216 CANAL STREET,C6-1G,,,,,,,,,,N,C7,4.0,0.0,,216-220 CANAL CORP,2510.0,6558.0,1000.0,5558.0,0.0,1000.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,8.0,10.0,24.33,100.92,24.0,50.0,N,3.0,Y,5.0,2.0,162000.0,746550.0,0.0,1915.0,1988.0,0.0,,,2.61,3.44,6.0,4.8,1,1001990012.0,,29.0,984449.0,200516.0,12c,,101S031,10105.0,,,,1,,,22v3,,40.7170468,-73.9992821,
809273,MN,448,25,103.0,1003800.0,10038006000.0,38.0,6000.0,1.0,2.0,10003.0,E028,9.0,14.0,6500.0,1.0,3.0,4B,82 EAST 7 STREET,R8B,,,,,,,,,,N,C4,2.0,0.0,,GARYIP CORP,1707.0,6117.0,0.0,6117.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,8.0,8.0,25.0,68.33,25.0,48.0,N,3.0,N,5.0,2.0,243450.0,2121750.0,0.0,1852.0,1985.0,0.0,East Village / Lower East Side Historic District,,3.58,4.0,0.0,4.0,1,1004480025.0,,38.0,988026.0,204162.0,12c,,102 019,10205.0,,,,1,,,22v3,t,40.7270534,-73.9863765,
809277,MN,447,28,103.0,1003800.0,10038005000.0,38.0,5000.0,1.0,2.0,10003.0,E028,9.0,14.0,6500.0,1.0,3.0,3B,95 1 AVENUE,R7A,,,,C2-5,,,,,,N,C7,4.0,0.0,,QUAD 344 LLC,4850.0,17473.0,2619.0,14854.0,0.0,2619.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,20.0,24.0,48.5,100.0,49.0,54.0,E,2.0,N,3.0,2.0,738000.0,3485250.0,0.0,1910.0,0.0,0.0,,,3.6,4.0,0.0,4.0,1,1004470028.0,,38.0,987969.0,203928.0,12c,,102 019,10205.0,,,,1,,,22v3,,40.7264111,-73.9865823,
809282,MN,463,38,103.0,1003800.0,10038001001.0,38.0,1002.0,1.0,2.0,10003.0,E033,9.0,14.0,6500.0,1.0,3.0,4B,39 EAST 7 STREET,R8B,,,,,,,,,,N,C2,2.0,0.0,,39 EAST 7TH STREET LLC,1874.0,7050.0,0.0,7050.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,5.0,5.0,25.0,75.0,25.0,60.0,N,3.0,N,5.0,5.0,999000.0,2013750.0,2390.0,1833.0,1987.0,0.0,East Village / Lower East Side Historic District,,3.76,4.0,0.0,4.0,1,1004630038.0,,38.0,987389.0,204662.0,12c,,102 018,10205.0,,,,1,,,22v3,t,40.728426,-73.9886745,
809390,MN,285,17,103.0,1000600.0,10006003000.0,6.0,3000.0,2.0,1.0,10002.0,E015,7.0,14.0,7800.0,1.0,3.0,1B,217 EAST BROADWAY,R7-2,,,,C1-5,,,,,,N,S9,4.0,0.0,,217 EAST BROADWAY MANAGEMENT INC,2099.0,5024.0,1680.0,3344.0,0.0,1680.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,6.0,24.0,87.5,24.0,75.0,E,3.0,N,5.0,5.0,269550.0,1222200.0,0.0,1910.0,2015.0,0.0,,,2.39,3.44,0.0,6.5,1,1002850017.0,,6.0,987749.0,199428.0,12d,,101N056,10107.0,,,,1,,,22v3,,40.7140598,-73.9873784,
809391,MN,200,8,103.0,1002902.0,10029021002.0,29.0,2002.0,2.0,1.0,10013.0,E009,5.0,15.0,7700.0,1.0,3.0,1A,82 MULBERRY STREET,C6-1,,,,,,,,,,N,C7,4.0,0.0,,LEE DICK ANO,2524.0,6000.0,2000.0,4000.0,0.0,2000.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,8.0,10.0,25.0,100.5,25.0,50.0,E,3.0,Y,5.0,2.0,291150.0,683100.0,0.0,1910.0,0.0,0.0,,,2.38,3.44,6.0,6.5,1,1002000008.0,,29.0,984606.0,200289.0,12c,,101S032,10105.0,,,,1,,,22v3,,40.7164237,-73.9987158,
809392,MN,284,7502,103.0,1000600.0,10006003001.0,6.0,3001.0,2.0,1.0,10002.0,E015,7.0,14.0,7800.0,1.0,3.0,1B,165 HENRY STREET,R7-2,,,,,,,,,,N,R4,3.0,0.0,,HENRY STREET CONDOMINIUM CORP.,6540.0,19142.0,0.0,19142.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,30.0,30.0,87.0,75.0,0.0,0.0,,0.0,N,5.0,5.0,337499.0,2472749.0,92525.0,1928.0,1986.0,0.0,,,2.93,3.44,0.0,6.5,1,1002847502.0,279.0,6.0,987221.0,199273.0,12d,,101N056,10107.0,,1002841101.0,08/25/1988,1,,,22v3,,40.7136346,-73.989283,
809394,MN,434,38,103.0,1003200.0,10032002000.0,32.0,2000.0,1.0,2.0,10009.0,L011,9.0,14.0,6600.0,1.0,3.0,3B,439 EAST 6 STREET,R8B,,,,,,,,,,N,C7,4.0,0.0,,P V P MANAGEMENT CORP,2269.0,6410.0,975.0,5435.0,0.0,975.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,8.0,9.0,25.0,90.83,25.0,48.0,N,3.0,N,5.0,2.0,359100.0,1781550.0,0.0,1860.0,1986.0,0.0,East Village / Lower East Side Historic District,,2.83,4.0,0.0,4.0,1,1004340038.0,,32.0,988577.0,203735.0,12c,,102 020,10205.0,,,,1,,,22v3,t,40.7258811,-73.9843888,
809395,MN,379,53,103.0,1002800.0,10028004004.0,28.0,4004.0,1.0,2.0,10009.0,L011,9.0,14.0,6300.0,1.0,3.0,4A,717 EAST 9 STREET,R8B,,,,,,,,,,N,D1,3.0,0.0,X,DONA PETRA SANTIAGO APT HSG DEV FD,8766.0,44876.0,0.0,44876.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,57.0,57.0,95.0,92.27,95.0,60.0,N,1.0,N,5.0,0.0,648000.0,3757950.0,3757950.0,2009.0,0.0,0.0,,,5.12,4.0,0.0,4.0,1,1003790053.0,,28.0,990648.0,203440.0,12c,,102 023,10202.0,,1003790053.0,10/05/2011,1,,1.0,22v3,,40.7250702,-73.9769172,
809396,MN,373,14,103.0,1002601.0,10026011002.0,26.01,1002.0,1.0,2.0,10009.0,E028,9.0,14.0,6700.0,1.0,3.0,3A,322 EAST 4 STREET,R8B,,,,,,,,,,N,C1,2.0,0.0,,TAI KONG INC.,2212.0,7500.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,11.0,11.0,23.0,96.17,23.0,68.0,N,3.0,N,5.0,2.0,316800.0,927000.0,0.0,1910.0,2006.0,2006.0,,,3.39,4.0,0.0,4.0,1,1003730014.0,,2601.0,989947.0,202224.0,12c,,102 014,10202.0,E-216,,,1,,,22v3,,40.721733,-73.9794473,
809397,MN,434,39,103.0,1003200.0,10032002000.0,32.0,2000.0,1.0,2.0,10009.0,L011,9.0,14.0,6600.0,1.0,3.0,3B,437 EAST 6 STREET,R8B,,,,,,,,,,N,C7,4.0,0.0,,P V P MANAGEMENT CORP,2271.0,6415.0,1200.0,5215.0,0.0,1200.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,8.0,9.0,25.0,90.83,25.0,48.0,N,3.0,N,5.0,2.0,370800.0,1782900.0,0.0,1860.0,1986.0,0.0,East Village / Lower East Side Historic District,,2.82,4.0,0.0,4.0,1,1004340039.0,,32.0,988555.0,203747.0,12c,,102 020,10205.0,,,,1,,,22v3,t,40.7259141,-73.9844682,
809398,MN,446,5,103.0,1003800.0,10038005001.0,38.0,5001.0,1.0,2.0,10003.0,E028,9.0,14.0,6500.0,1.0,3.0,3B,80 2 AVENUE,R7A,,,,C2-5,,,,,,N,S5,4.0,0.0,,80 SECOND AVENUE OWNERS CORP.,2466.0,8727.0,2182.0,6545.0,0.0,2182.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,5.0,6.0,24.0,100.0,24.0,90.0,E,3.0,N,5.0,5.0,589500.0,2425500.0,0.0,1841.0,1979.0,0.0,East Village / Lower East Side Historic District,,3.54,4.0,0.0,4.0,1,1004460005.0,,38.0,987332.0,203920.0,12c,,102 010,10205.0,,,,1,,,22v3,t,40.7263894,-73.9888805,
809400,MN,447,7,103.0,1003800.0,10038005000.0,38.0,5000.0,1.0,2.0,10003.0,E028,9.0,14.0,6500.0,1.0,3.0,3B,100 2 AVENUE,R7A,,,,C2-5,,,,,,N,S5,4.0,0.0,,THE BRAMFORD LLC,2424.0,6581.0,1316.0,5265.0,0.0,1316.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,6.0,7.0,24.25,100.0,24.0,65.0,E,3.0,N,5.0,1.0,418050.0,1926000.0,0.0,1847.0,0.0,0.0,East Village / Lower East Side Historic District,,2.71,4.0,0.0,4.0,1,1004470007.0,,38.0,987478.0,204185.0,12c,,102 019,10205.0,,,,1,,,22v3,t,40.7271167,-73.9883536,
809401,MN,461,21,103.0,1003800.0,10038002000.0,38.0,2000.0,1.0,2.0,10003.0,E028,9.0,14.0,6500.0,1.0,3.0,3B,226 EAST 6 STREET,R8B,,,,,,,,,,N,C1,2.0,0.0,,LEW REALTY LLC,2424.0,9480.0,0.0,9480.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,19.0,19.0,25.0,97.0,25.0,85.0,N,3.0,N,5.0,2.0,237150.0,972450.0,0.0,1890.0,0.0,0.0,East Village / Lower East Side Historic District,,3.91,4.0,0.0,4.0,1,1004610021.0,,38.0,987132.0,204364.0,12c,,102 018,10205.0,,,,1,,,22v3,t,40.7276082,-73.9896019,
809402,MN,468,39,103.0,1004002.0,10040021000.0,40.0,1001.0,1.0,2.0,10003.0,L003,9.0,14.0,6200.0,1.0,3.0,4B,197 2 AVENUE,R7A,,,,C1-5,,,,,,N,S4,4.0,0.0,,WOR HING INC,1889.0,7500.0,1500.0,6000.0,0.0,1500.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,4.0,5.0,21.0,90.0,21.0,88.0,N,3.0,N,5.0,5.0,1064250.0,2084400.0,0.0,1900.0,0.0,0.0,,,3.97,4.0,0.0,4.0,1,1004680039.0,,40.0,988120.0,205742.0,12c,,102 026,10205.0,,,,1,,,22v3,,40.7313901,-73.9860365,
810215,MN,455,33,103.0,1004001.0,10040012000.0,40.0,6000.0,1.0,2.0,10003.0,E005,9.0,14.0,6200.0,1.0,3.0,4B,235 1 AVENUE,C1-7A,,,,,,,,,,N,O5,5.0,0.0,,237 FIRST LLC,2594.0,11149.0,11149.0,0.0,8849.0,2300.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,16.0,43.25,60.0,43.0,60.0,N,3.0,N,3.0,2.0,405000.0,1925100.0,0.0,1951.0,0.0,0.0,,,4.3,6.02,2.0,6.5,1,1004550033.0,,40.0,988976.0,205703.0,12c,,102 027,10205.0,,,,1,,,22v3,,40.7312826,-73.9829479,
810216,MN,455,28,103.0,1004001.0,10040012000.0,40.0,6000.0,1.0,2.0,10003.0,E005,9.0,14.0,6200.0,1.0,3.0,4B,340 EAST 14 STREET,C1-6A,,,,,,,,,,N,Y1,8.0,0.0,C,FIRE DEPARTMENT OF NEW YORK,2323.0,6768.0,6768.0,0.0,0.0,0.0,0.0,0.0,0.0,6768.0,2.0,1.0,3.0,0.0,1.0,25.0,103.25,25.0,94.0,N,3.0,N,5.0,0.0,176400.0,380700.0,380700.0,1920.0,1989.0,0.0,,,2.91,4.0,2.0,4.0,1,1004550028.0,,40.0,988832.0,205749.0,12c,,102 027,10205.0,,,,1,,,22v3,t,40.7314089,-73.9834674,
810266,MN,355,51,103.0,1003001.0,10030013001.0,30.01,3001.0,1.0,2.0,10002.0,L018,7.0,14.0,6600.0,1.0,3.0,3A,249 EAST HOUSTON STREET,R8A,,,,,,,,,,N,C3,2.0,0.0,,249 EAST HOUSTON STREET LLC,1405.0,2799.0,0.0,2799.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,4.0,18.75,75.0,19.0,48.0,N,3.0,N,5.0,5.0,221400.0,701550.0,0.0,1900.0,0.0,0.0,,,1.99,6.02,0.0,6.5,1,1003550051.0,,3001.0,988294.0,202197.0,12c,,102 004,10201.0,E-216,,,1,,,22v3,,40.7216598,-73.9854108,
810299,MN,304,9,103.0,1001600.0,10016001001.0,16.0,1001.0,2.0,1.0,10002.0,L006,5.0,14.0,7400.0,1.0,3.0,1A,111 BOWERY,C6-1G,,,,,,,,,,N,K4,4.0,0.0,,KARAMAL REALTY CORP,2180.0,6992.0,3496.0,3496.0,1748.0,1748.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,5.0,21.0,103.83,21.0,92.0,E,3.0,Y,5.0,2.0,231750.0,1112400.0,0.0,1900.0,1987.0,2009.0,,,3.21,3.44,6.0,4.8,1,1003040009.0,,16.0,985690.0,200773.0,12c,,101N049,10107.0,,,,1,,,22v3,,40.7177521,-73.9948053,
810300,MN,304,24,103.0,1001600.0,10016001001.0,16.0,1001.0,2.0,1.0,10002.0,L006,5.0,14.0,7400.0,1.0,3.0,1A,97 CHRYSTIE STREET,C6-1G,,,,,,,,,,N,C7,4.0,0.0,,"97 CHRYSTIE REALTY,INC.",1874.0,7020.0,1406.0,5614.0,0.0,1406.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,8.0,12.0,25.0,74.83,25.0,54.0,N,2.0,Y,5.0,1.0,67500.0,706500.0,0.0,1910.0,1983.0,0.0,,,3.75,3.44,6.0,4.8,1,1003040024.0,,16.0,985831.0,200809.0,12c,,101N049,10107.0,,,,1,,,22v3,,40.7178509,-73.9942967,
810301,MN,304,25,103.0,1001600.0,10016001001.0,16.0,1001.0,2.0,1.0,10002.0,L006,5.0,14.0,7400.0,1.0,3.0,1A,95 CHRYSTIE STREET,C6-1G,,,,,,,,,,N,C7,4.0,0.0,,CHRYSTIE 95 INC,2491.0,7570.0,1514.0,6056.0,0.0,1514.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,8.0,10.0,24.0,101.0,25.0,68.0,N,2.0,N,5.0,1.0,261000.0,992250.0,0.0,1910.0,1988.0,0.0,,,3.04,3.44,6.0,4.8,1,1003040025.0,,16.0,985810.0,200791.0,12c,,101N049,10107.0,,,,1,,,22v3,,40.7178015,-73.9943724,
810388,MN,277,46,103.0,1000800.0,10008002000.0,8.0,2000.0,2.0,1.0,10002.0,E009,5.0,14.0,7800.0,1.0,3.0,1A,24 HENRY STREET,R7-2,,,,C1-5,,,,,,N,D7,4.0,0.0,,"24 HENRY ST GROUP, INC.",2060.0,8637.0,2212.0,6425.0,0.0,2212.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,10.0,12.0,40.16,51.25,40.16,32.0,E,3.0,Y,5.0,2.0,234900.0,1058400.0,0.0,1900.0,0.0,2011.0,,,4.19,3.44,0.0,6.5,1,1002770046.0,,8.0,985177.0,198928.0,12d,,101S029,10107.0,,1002770046.0,09/19/2013,1,,,22v3,,40.7126881,-73.9966562,
810395,MN,280,31,103.0,1000800.0,10008001001.0,8.0,1001.0,2.0,1.0,10002.0,E009,5.0,14.0,7800.0,1.0,3.0,1A,59 EAST BROADWAY,C6-1G,,,,,,,,,,N,O5,5.0,0.0,,59 EAST BROADWAY LLC,1874.0,10263.0,10263.0,0.0,6863.0,3400.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,7.0,25.0,75.0,25.0,68.0,E,3.0,N,5.0,2.0,180000.0,968400.0,234000.0,1900.0,0.0,0.0,,,5.48,3.44,6.0,4.8,1,1002800031.0,,8.0,985561.0,199196.0,12d,,101S029,10107.0,,,,1,,,22v3,,40.7134236,-73.995271,
